started_at,ended_at,duration,start_station_id,start_station_name,start_station_description,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_description,end_station_latitude,end_station_longitude
2021-01-02 12:55:01.274000+00:00,2021-01-02 13:13:56.670000+00:00,1135,514,Sofienberggata,ved Sars gate,59.9212063,10.7699892,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2021-01-02 12:56:49.496000+00:00,2021-01-02 13:06:09.588000+00:00,560,734,Nylandsveien,ved Urtegata,59.9156603,10.7622812,553,Skråninga,ved Torggata,59.9139786,10.7474667
2021-01-02 12:56:53.496000+00:00,2021-01-02 13:05:38.379000+00:00,524,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745,477,Møllergata,rett over Youngstorget,59.91537003977052,10.748493387102522
2021-01-02 12:56:54.836000+00:00,2021-01-02 13:06:18.329000+00:00,563,734,Nylandsveien,ved Urtegata,59.9156603,10.7622812,553,Skråninga,ved Torggata,59.9139786,10.7474667
2021-01-02 12:56:58.301000+00:00,2021-01-02 13:03:44.328000+00:00,406,450,Elisenberg,ved holdeplassen,59.919524,10.70884,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2021-01-02 12:57:20.855000+00:00,2021-01-02 13:10:51.650000+00:00,810,416,Tannlegehøyskolen,langs Geitmyrsveien,59.932383,10.741475,392,Sjøsiden ved fontenen,Oslo S,59.910180852633516,10.751698750995615
2021-01-02 12:57:36.298000+00:00,2021-01-02 13:14:18.851000+00:00,1002,491,Brugata,ved Chr Kroghs gate,59.91366109486603,10.75729364846211,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2021-01-02 12:58:19.692000+00:00,2021-01-02 13:04:03.308000+00:00,343,564,Oscars gate,ved Hegdehaugsveien,59.9224222,10.7272388,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2021-01-02 12:59:37.201000+00:00,2021-01-02 13:32:23.843000+00:00,1966,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,527,Biskop Gunnerus' gate,ved Oslo City,59.9123341,10.752292
2021-01-02 13:00:04.962000+00:00,2021-01-02 13:08:37.746000+00:00,512,500,Anker Hotel,langs Storgata,59.9172794,10.7581553,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372
2021-01-02 13:00:26.934000+00:00,2021-01-02 13:08:18.646000+00:00,471,500,Anker Hotel,langs Storgata,59.9172794,10.7581553,443,Sjøsiden ved trappen,Oslo S,59.910154466964954,10.751980909227372
2021-01-02 13:01:02.383000+00:00,2021-01-02 13:18:27.666000+00:00,1045,548,Colbjørnsens gate,ved Skovveien,59.91731888534716,10.716909039918278,744,Hallénparken,ved Vogts gate,59.9315302,10.762169
2021-01-02 13:03:56.713000+00:00,2021-01-02 13:09:39.768000+00:00,343,596,Idioten,langs Ullevålsveien,59.931020132184614,10.736036647971048,422,St. Hanshaugen,langs Waldemar Thranes gate,59.923703,10.740542
2021-01-02 13:04:53.377000+00:00,2021-01-02 13:20:53.627000+00:00,960,461,Vålerenga,langs Ingeborgs gate,59.908576,10.786856,624,Dælenenggata,ved Fagerheimgata,59.9287502718149,10.767546377298158
2021-01-02 13:06:00.728000+00:00,2021-01-02 13:16:06.881000+00:00,606,426,Gimle Kino,ved Frogner Kirke,59.91728078292675,10.708375798767435,553,Skråninga,ved Torggata,59.9139786,10.7474667
2021-01-02 13:06:05.144000+00:00,2021-01-02 13:13:37.472000+00:00,452,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,446,Bislett Stadion,ved rundkjøringen,59.925471317049954,10.73121932213806
2021-01-02 13:06:09.849000+00:00,2021-01-02 13:10:43.290000+00:00,273,540,Lilleborgbanen,langs Ole Bulls gate,59.93363159074286,10.769118139881124,407,Sagene bussholdeplass,langs Kierschovs gate,59.937743,10.751648
2021-01-02 13:06:18.673000+00:00,2021-01-02 13:12:07.859000+00:00,349,574,Annette Thommessens Plass,langs Schweigaards gate,59.9107393,10.7609998,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2021-01-02 13:08:49.764000+00:00,2021-01-02 13:17:07.292000+00:00,497,461,Vålerenga,langs Ingeborgs gate,59.908576,10.786856,735,Oslo Hospital,ved trikkestoppet,59.90321254732584,10.7673442932541
2021-01-02 13:09:56.386000+00:00,2021-01-02 13:27:58.737000+00:00,1082,735,Oslo Hospital,ved trikkestoppet,59.90321254732584,10.7673442932541,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2021-01-02 13:09:59.824000+00:00,2021-01-02 13:21:18.806000+00:00,678,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745
2021-01-02 13:10:30.692000+00:00,2021-01-02 13:25:02.444000+00:00,871,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268,594,Kampen park Øst,langs Bøgata,59.915182,10.782129
2021-01-02 13:10:33.542000+00:00,2021-01-02 13:15:35.209000+00:00,301,556,Pilestredet,ved Sporveisgata,59.9262242,10.7296246,535,Uranienborgveien,vest for Slottsparken,59.9200421,10.726634
2021-01-02 13:11:24.089000+00:00,2021-01-02 13:15:58.377000+00:00,274,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,507,Jens Bjelkes gate,langs Trondheimsveien,59.919179,10.764162
2021-01-02 13:13:42.572000+00:00,2021-01-02 13:29:51.544000+00:00,968,442,Vulkan,ved Maridalsveien,59.92251,10.75101,392,Sjøsiden ved fontenen,Oslo S,59.910180852633516,10.751698750995615
2021-01-02 13:14:03.301000+00:00,2021-01-02 13:30:00.415000+00:00,957,442,Vulkan,ved Maridalsveien,59.92251,10.75101,392,Sjøsiden ved fontenen,Oslo S,59.910180852633516,10.751698750995615
2021-01-02 13:14:11.233000+00:00,2021-01-02 13:20:36.313000+00:00,385,735,Oslo Hospital,ved trikkestoppet,59.90321254732584,10.7673442932541,392,Sjøsiden ved fontenen,Oslo S,59.910180852633516,10.751698750995615
2021-01-02 13:14:30.986000+00:00,2021-01-02 13:37:43.144000+00:00,1392,593,Bjølsen mølle,langs Sandakerveien,59.9392403070359,10.768771317790996,429,Thune,ved bomringen,59.92208,10.68588
2021-01-02 13:15:07.375000+00:00,2021-01-02 13:31:06.454000+00:00,959,620,Bislettgata,ved Sofies Gate,59.92377440938114,10.734712874574,445,Sjølyst,Drammensveien ved rundkjøring,59.921673,10.67666
2021-01-02 13:15:22.779000+00:00,2021-01-02 13:24:13.710000+00:00,530,411,Hasle Torg,ved busstoppet,59.923240042155456,10.792831438028703,543,Fyrstikktorget,ved Karoline Kristiansens vei,59.91381587564694,10.798093360118871
2021-01-02 13:16:05.063000+00:00,2021-01-02 13:33:13.132000+00:00,1028,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287,484,Karenlyst allé,ved Skabos vei,59.92033,10.683814
2021-01-02 13:18:02.260000+00:00,2021-01-02 13:23:09.195000+00:00,306,464,Sukkerbiten,ved gangbroen,59.90580676630004,10.753656509579287,541,Langkaia,langs Rådhusgata,59.9080552,10.7479977
2021-01-02 13:18:49.276000+00:00,2021-01-02 13:24:37.553000+00:00,348,623,7 Juni Plassen,langs Henrik Ibsens gate,59.9150596,10.7312715,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756
2021-01-02 13:19:01.350000+00:00,2021-01-02 13:22:35.321000+00:00,213,422,St. Hanshaugen,langs Waldemar Thranes gate,59.923703,10.740542,557,Akersgata,ved Grensen,59.9141971,10.7428828
2021-01-02 13:19:09.869000+00:00,2021-01-02 13:40:04.519000+00:00,1254,578,Hallings gate,langs Dalsbergstien,59.922777,10.738655,403,Parkveien,ved trikkestoppet,59.921768,10.730476
2021-01-02 13:19:51.862000+00:00,2021-01-02 13:22:53.694000+00:00,181,405,Frognerbadet,langs Middelthuns gate,59.92808,10.708767,453,Frogner Stadion,ved hovedinngangen,59.92753764682686,10.710262803261259
2021-01-02 13:21:44.944000+00:00,2021-01-02 13:27:50.493000+00:00,365,410,Landstads gate,langs Uelands gate,59.929005,10.7496755,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2021-01-02 13:22:54.460000+00:00,2021-01-02 13:45:42.664000+00:00,1368,491,Brugata,ved Chr Kroghs gate,59.91366109486603,10.75729364846211,572,Skøyen,under broen,59.92226850808104,10.679579749668129
2021-01-02 13:23:07.159000+00:00,2021-01-02 13:46:56.185000+00:00,1429,453,Frogner Stadion,ved hovedinngangen,59.92753764682686,10.710262803261259,518,Ullevålsveien,ved taxi stoppen,59.9246852,10.7395045
2021-01-02 13:23:08.086000+00:00,2021-01-02 13:46:55.163000+00:00,1427,453,Frogner Stadion,ved hovedinngangen,59.92753764682686,10.710262803261259,518,Ullevålsveien,ved taxi stoppen,59.9246852,10.7395045
2021-01-02 13:23:38.860000+00:00,2021-01-02 13:36:23.906000+00:00,765,387,Studenterlunden,langs Karl Johan,59.914586,10.735453,737,Munkegata trikkestopp,langs Oslo gate,59.908255,10.7678
2021-01-02 13:23:58.456000+00:00,2021-01-02 14:20:07.900000+00:00,3369,624,Dælenenggata,ved Fagerheimgata,59.9287502718149,10.767546377298158,401,Lille Schous plass,lengst vekk fra rundkjøring,59.920259,10.760629
2021-01-02 13:24:00.505000+00:00,2021-01-02 13:52:42.299000+00:00,1721,534,Filipstadveien,langs busslommen,59.9102277,10.7208788,589,Huk,ved hovedparkeringen,59.898126,10.675096
2021-01-02 13:24:49.344000+00:00,2021-01-02 13:39:31.807000+00:00,882,537,St. Olavs gate,ved Pilestredet,59.9179676629428,10.738628884264756,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192
2021-01-02 13:25:16.045000+00:00,2021-01-02 13:41:43.009000+00:00,986,575,Sognsveien,ved Ullevål Stadion T-bane,59.94743324225673,10.732569703704815,614,Sinsen T-bane,langs Hans Nielsen Hauges gate,59.938863086921295,10.780603250331886
2021-01-02 13:25:22.335000+00:00,2021-01-02 13:32:04.966000+00:00,402,578,Hallings gate,langs Dalsbergstien,59.922777,10.738655,578,Hallings gate,langs Dalsbergstien,59.922777,10.738655
2021-01-02 13:27:02.730000+00:00,2021-01-02 13:31:18.483000+00:00,255,416,Tannlegehøyskolen,langs Geitmyrsveien,59.932383,10.741475,607,Marcus Thranes gate,ved Akerselva,59.93277225626508,10.758594919923468
2021-01-02 13:27:11.103000+00:00,2021-01-02 13:28:27.134000+00:00,76,578,Hallings gate,langs Dalsbergstien,59.922777,10.738655,578,Hallings gate,langs Dalsbergstien,59.922777,10.738655
2021-01-02 13:27:33.629000+00:00,2021-01-02 13:37:43.822000+00:00,610,425,Adamstuen,ved trikkestoppen,59.932792,10.734457,387,Studenterlunden,langs Karl Johan,59.914586,10.735453
2021-01-02 13:27:50.745000+00:00,2021-01-02 13:44:17.746000+00:00,987,582,Stavangergata,ved Uelands gate,59.94114763297182,10.750775120272449,450,Elisenberg,ved holdeplassen,59.919524,10.70884
2021-01-02 13:27:58.283000+00:00,2021-01-02 13:38:04.184000+00:00,605,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287,444,AHO,langs Maridalsveien,59.925265,10.750462
2021-01-02 13:28:03.576000+00:00,2021-01-02 13:44:15.574000+00:00,971,582,Stavangergata,ved Uelands gate,59.94114763297182,10.750775120272449,450,Elisenberg,ved holdeplassen,59.919524,10.70884
2021-01-02 13:28:22.765000+00:00,2021-01-02 13:30:14.336000+00:00,111,568,Frognerveien,ved Vestheimgata,59.9170851,10.7128796,388,Skovveien,langs Frognerveien,59.9163309,10.716349
2021-01-02 13:28:29.492000+00:00,2021-01-02 13:35:31.543000+00:00,422,493,Sofienbergparken nordvest,langs Helgesens Gate,59.9243639,10.7615858,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996
2021-01-02 13:30:04.167000+00:00,2021-01-02 13:34:12.974000+00:00,248,555,Griffenfeldts gate,ved Colletts gate,59.9337026,10.7519299,488,Torshovparken vest,langs Per Kvibergs gate,59.93507,10.76915
2021-01-02 13:30:21.020000+00:00,2021-01-02 13:33:54.276000+00:00,213,473,Majorstuveien,langs Maries gate,59.926697,10.716195,535,Uranienborgveien,vest for Slottsparken,59.9200421,10.726634
2021-01-02 13:30:22.839000+00:00,2021-01-02 13:44:54.409000+00:00,871,397,Storo Storsenter,langs Vitaminveien,59.94671044754387,10.773805285879131,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977
2021-01-02 13:31:28.610000+00:00,2021-01-02 13:39:31.128000+00:00,482,388,Skovveien,langs Frognerveien,59.9163309,10.716349,576,Dronningens gate,sør for Karl Johan,59.911392299457006,10.747281829592453
2021-01-02 13:31:30.026000+00:00,2021-01-02 13:45:01.880000+00:00,811,552,Trelastgata,ved Nordenga bru,59.908004655328924,10.7625700380287,432,St. Hanshaugen park sør,ved dammen,59.924821,10.739909
2021-01-02 13:33:46.053000+00:00,2021-01-02 14:04:14.975000+00:00,1828,397,Storo Storsenter,langs Vitaminveien,59.94671044754387,10.773805285879131,583,Galgeberg,langs St. Halvards gate,59.90707579234818,10.779164402446728
2021-01-02 13:34:28.371000+00:00,2021-01-02 13:38:07.247000+00:00,218,621,Torshovdalen øst,ved Mailundveien rundkjøring,59.93285662158759,10.777633472422016,586,Københavngata busstopp,ved Fagerheim tennisklubb,59.9294565845173,10.769121495700826
2021-01-02 13:34:41.286000+00:00,2021-01-02 13:44:30.285000+00:00,588,477,Møllergata,rett over Youngstorget,59.91537003977052,10.748493387102522,534,Filipstadveien,langs busslommen,59.9102277,10.7208788
2021-01-02 13:36:10.677000+00:00,2021-01-02 13:43:31.117000+00:00,440,620,Bislettgata,ved Sofies Gate,59.92377440938114,10.734712874574,562,Slottsparken Øst,ved Nordraaks plass,59.917485,10.732128
2021-01-02 13:36:21.078000+00:00,2021-01-02 14:04:14.351000+00:00,1673,620,Bislettgata,ved Sofies Gate,59.92377440938114,10.734712874574,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2021-01-02 13:37:12.203000+00:00,2021-01-02 13:42:26.939000+00:00,314,422,St. Hanshaugen,langs Waldemar Thranes gate,59.923703,10.740542,549,Linaaes gate,langs Møllergata,59.91382393242077,10.745704482209018
2021-01-02 13:37:31.682000+00:00,2021-01-02 13:44:23.212000+00:00,411,577,Arkaden Nord,langs Dronningens gate,59.9121472,10.7480527,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2021-01-02 13:37:46.094000+00:00,2021-01-02 13:44:40.146000+00:00,414,577,Arkaden Nord,langs Dronningens gate,59.9121472,10.7480527,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2021-01-02 13:38:14.931000+00:00,2021-01-02 13:47:02.416000+00:00,527,586,Københavngata busstopp,ved Fagerheim tennisklubb,59.9294565845173,10.769121495700826,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095
2021-01-02 13:38:25.017000+00:00,2021-01-02 13:52:49.097000+00:00,864,587,Riddervoldplass,ved Camilla Colletts vei,59.9191421,10.7196414,617,Bjerregaardsgate Øst,ved Uelands gate,59.92716771401357,10.749754560118863
2021-01-02 13:38:43.960000+00:00,2021-01-02 13:41:58.192000+00:00,194,502,Ullevål sykehus,langs Kirkeveien,59.9360307,10.7364516,382,Stensgata,ved trikkestoppet,59.92958561753996,10.732839000000013
2021-01-02 13:38:52.582000+00:00,2021-01-02 13:43:47.174000+00:00,294,412,Jakob kirke,langs Torggata,59.917866,10.754898,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2021-01-02 13:39:33.156000+00:00,2021-01-02 13:48:49.294000+00:00,556,737,Munkegata trikkestopp,langs Oslo gate,59.908255,10.7678,414,Kontraskjæret,ved Christiania Torv,59.910242,10.73857
2021-01-02 13:39:54.413000+00:00,2021-01-02 14:16:08.512000+00:00,2174,416,Tannlegehøyskolen,langs Geitmyrsveien,59.932383,10.741475,445,Sjølyst,Drammensveien ved rundkjøring,59.921673,10.67666
2021-01-02 13:40:22.752000+00:00,2021-01-02 13:50:58.259000+00:00,635,517,Tåsenløkka,langs Uelands gate,59.9433939,10.7482848,451,Suhms gate,ved Oslo døvekirke,59.929419,10.726195
2021-01-02 13:40:38.919000+00:00,2021-01-02 13:46:45.116000+00:00,366,617,Bjerregaardsgate Øst,ved Uelands gate,59.92716771401357,10.749754560118863,446,Bislett Stadion,ved rundkjøringen,59.925471317049954,10.73121932213806
2021-01-02 13:40:55.058000+00:00,2021-01-02 13:44:16.973000+00:00,201,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192
2021-01-02 13:41:09.716000+00:00,2021-01-02 13:48:32.699000+00:00,442,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2021-01-02 13:41:21.165000+00:00,2021-01-02 13:47:17.242000+00:00,356,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613
2021-01-02 13:42:52.510000+00:00,2021-01-02 13:53:49.197000+00:00,656,495,Vaterlandsparken,langs Brugata,59.91351552854147,10.757334670552268,493,Sofienbergparken nordvest,langs Helgesens Gate,59.9243639,10.7615858
2021-01-02 13:43:54.566000+00:00,2021-01-02 14:03:19.728000+00:00,1165,562,Slottsparken Øst,ved Nordraaks plass,59.917485,10.732128,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061
2021-01-02 13:44:18.255000+00:00,2021-01-02 14:21:21.918000+00:00,2223,410,Landstads gate,langs Uelands gate,59.929005,10.7496755,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2021-01-02 13:45:12.080000+00:00,2021-01-02 13:58:23.017000+00:00,790,517,Tåsenløkka,langs Uelands gate,59.9433939,10.7482848,377,Tøyenparken,ved Caltexløkka,59.915667,10.7775665
2021-01-02 13:45:17.033000+00:00,2021-01-02 14:01:56.846000+00:00,999,406,Carl Berners plass sør,langs Finnmarkgata,59.92507,10.775996,481,Rådhusgata,ved Kontraskjæret trikkestopp,59.910924,10.736215
2021-01-02 13:45:23.851000+00:00,2021-01-02 13:48:32.257000+00:00,188,455,Sofienbergparken sør,langs Sofienberggata,59.922337,10.7617503,385,Søndre gate,ved Ankerbrua,59.918632,10.757867
2021-01-02 13:45:49.228000+00:00,2021-01-02 13:54:22.364000+00:00,513,499,Bjerregaards gate,ovenfor Fredrikke Qvams gate,59.925488,10.746058,557,Akersgata,ved Grensen,59.9141971,10.7428828
2021-01-02 13:46:14.270000+00:00,2021-01-02 13:53:48.302000+00:00,454,466,Ullevålsalléen,langs Sognsveien,59.937913,10.73048,462,Stensparken,ved Sporveisgata,59.92714,10.730981
2021-01-02 13:47:26.546000+00:00,2021-01-02 14:02:38.941000+00:00,912,464,Sukkerbiten,ved gangbroen,59.90580676630004,10.753656509579287,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509
2021-01-02 13:48:05.933000+00:00,2021-01-02 14:00:38.805000+00:00,752,463,Schous plass trikkestopp,ved biblioteket,59.9207284,10.7594857,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745
2021-01-02 13:48:58.489000+00:00,2021-01-02 14:20:32.261000+00:00,1893,516,Finnmarksgata,ved Telavåggata,59.922839,10.775658,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2021-01-02 13:49:03.155000+00:00,2021-01-02 13:57:18.758000+00:00,495,582,Stavangergata,ved Uelands gate,59.94114763297182,10.750775120272449,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2021-01-02 13:49:27.591000+00:00,2021-01-02 14:01:49.695000+00:00,742,494,Rådhusbrygge 4,ved Nesoddbåten,59.9108469,10.7303766,385,Søndre gate,ved Ankerbrua,59.918632,10.757867
2021-01-02 13:49:33.672000+00:00,2021-01-02 14:12:19.831000+00:00,1366,478,Jernbanetorget,Europarådets plass,59.911901,10.749929,527,Biskop Gunnerus' gate,ved Oslo City,59.9123341,10.752292
2021-01-02 13:49:43.720000+00:00,2021-01-02 13:57:04.273000+00:00,440,489,Torggata,ved Bernt Ankers gate,59.91598309274519,10.75155119076095,457,Trondheimsveien,ved trikkestoppet,59.9230577,10.7717192
2021-01-02 13:50:03.388000+00:00,2021-01-02 14:00:01.634000+00:00,598,507,Jens Bjelkes gate,langs Trondheimsveien,59.919179,10.764162,396,Kirkeristen,ved Torggata,59.91300035973293,10.746760585982287
2021-01-02 13:50:42.514000+00:00,2021-01-02 13:55:22.907000+00:00,280,397,Storo Storsenter,langs Vitaminveien,59.94671044754387,10.773805285879131,614,Sinsen T-bane,langs Hans Nielsen Hauges gate,59.938863086921295,10.780603250331886
2021-01-02 13:52:20.032000+00:00,2021-01-02 14:02:03.469000+00:00,583,594,Kampen park Øst,langs Bøgata,59.915182,10.782129,507,Jens Bjelkes gate,langs Trondheimsveien,59.919179,10.764162
2021-01-02 13:52:25.363000+00:00,2021-01-02 14:14:45.204000+00:00,1339,421,Alexander Kiellands Plass,langs Maridalsveien,59.92806670615684,10.751202636819613,572,Skøyen,under broen,59.92226850808104,10.679579749668129
2021-01-02 13:52:28.383000+00:00,2021-01-02 13:57:57.453000+00:00,329,557,Akersgata,ved Grensen,59.9141971,10.7428828,385,Søndre gate,ved Ankerbrua,59.918632,10.757867
2021-01-02 13:52:29.105000+00:00,2021-01-02 13:57:01.327000+00:00,272,412,Jakob kirke,langs Torggata,59.917866,10.754898,527,Biskop Gunnerus' gate,ved Oslo City,59.9123341,10.752292
2021-01-02 13:53:58.990000+00:00,2021-01-02 14:02:35.269000+00:00,516,553,Skråninga,ved Torggata,59.9139786,10.7474667,562,Slottsparken Øst,ved Nordraaks plass,59.917485,10.732128
2021-01-02 13:55:47.310000+00:00,2021-01-02 14:04:19.385000+00:00,512,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101,444,AHO,langs Maridalsveien,59.925265,10.750462
2021-01-02 13:56:08.543000+00:00,2021-01-02 14:10:54.729000+00:00,886,557,Akersgata,ved Grensen,59.9141971,10.7428828,416,Tannlegehøyskolen,langs Geitmyrsveien,59.932383,10.741475
2021-01-02 13:56:43.334000+00:00,2021-01-02 14:02:15.362000+00:00,332,535,Uranienborgveien,vest for Slottsparken,59.9200421,10.726634,390,Saga Kino,langs Olav Vs gate,59.91424026794647,10.732771354719745
2021-01-02 13:57:23.021000+00:00,2021-01-02 14:11:17.943000+00:00,834,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,484,Karenlyst allé,ved Skabos vei,59.92033,10.683814
2021-01-02 13:57:53.919000+00:00,2021-01-02 14:09:46.208000+00:00,712,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745,453,Frogner Stadion,ved hovedinngangen,59.92753764682686,10.710262803261259
2021-01-02 13:58:05.871000+00:00,2021-01-02 14:11:13.190000+00:00,787,479,Tjuvholmen,ved Bryggegangen,59.909467,10.722509,484,Karenlyst allé,ved Skabos vei,59.92033,10.683814
2021-01-02 13:58:18.356000+00:00,2021-01-02 14:16:04.342000+00:00,1065,585,Nordre gate,ved Grünerbrua,59.92114988507087,10.754714015938562,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2021-01-02 13:58:47.140000+00:00,2021-01-02 14:15:48.612000+00:00,1021,585,Nordre gate,ved Grünerbrua,59.92114988507087,10.754714015938562,526,Lille Grensen,Ved Akersgata,59.9138973,10.7423101
2021-01-02 14:00:38.414000+00:00,2021-01-02 14:01:42.932000+00:00,64,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745
2021-01-02 14:00:49.005000+00:00,2021-01-02 14:18:25.333000+00:00,1056,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745,413,Majorstuen,på Vinkelplassen,59.929045,10.716926
2021-01-02 14:00:51.539000+00:00,2021-01-02 14:06:17.821000+00:00,326,614,Sinsen T-bane,langs Hans Nielsen Hauges gate,59.938863086921295,10.780603250331886,397,Storo Storsenter,langs Vitaminveien,59.94671044754387,10.773805285879131
2021-01-02 14:00:55.141000+00:00,2021-01-02 14:04:36.866000+00:00,221,414,Kontraskjæret,ved Christiania Torv,59.910242,10.73857,478,Jernbanetorget,Europarådets plass,59.911901,10.749929
2021-01-02 14:01:00.292000+00:00,2021-01-02 14:10:11.082000+00:00,550,499,Bjerregaards gate,ovenfor Fredrikke Qvams gate,59.925488,10.746058,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2021-01-02 14:01:41.612000+00:00,2021-01-02 14:10:03.568000+00:00,501,553,Skråninga,ved Torggata,59.9139786,10.7474667,551,Olaf Ryes plass,langs Sofienberggata,59.922425,10.758182
2021-01-02 14:02:12.851000+00:00,2021-01-02 14:10:40.842000+00:00,507,494,Rådhusbrygge 4,ved Nesoddbåten,59.9108469,10.7303766,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2021-01-02 14:02:35.449000+00:00,2021-01-02 14:19:15.866000+00:00,1000,393,Hans Nielsen Hauges plass,langs Hans Nielsen Hauges gate,59.939244,10.774319,384,Vår Frelsers gravlund sør,langs Ullevålsveien,59.919463,10.743829
2021-01-02 14:02:39.123000+00:00,2021-01-02 14:04:41.294000+00:00,122,408,Tøyen skole,forsiden av skolebygget,59.914943,10.773977,970,Enerhaugen,ved Sørligata,59.91320242563816,10.767579386407874
2021-01-02 14:02:57.302000+00:00,2021-01-02 14:10:11.620000+00:00,434,617,Bjerregaardsgate Øst,ved Uelands gate,59.92716771401357,10.749754560118863,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311
2021-01-02 14:03:32.024000+00:00,2021-01-02 14:06:08.684000+00:00,156,460,Botanisk Hage sør,langs Jens Bjelkes gate,59.915417698024385,10.76933022142641,480,Helga Helgesens plass,langs Grønlandsleiret,59.9121109,10.7661939
2021-01-02 14:03:39.456000+00:00,2021-01-02 14:14:13.356000+00:00,633,437,Sentrum Scene,ved Arbeidersamfunnets plass,59.91546786564256,10.751140873016311,598,Sofienbergparken nord,langs Helgesens gate,59.923229,10.766171
2021-01-02 14:04:53.595000+00:00,2021-01-02 14:18:28.498000+00:00,814,433,Ila,langs Uelandsgt ved Colletts,59.931828,10.748745,413,Majorstuen,på Vinkelplassen,59.929045,10.716926
2021-01-02 14:05:28.955000+00:00,2021-01-02 14:09:46.594000+00:00,257,439,Mølleparken,ved Sannerbrua,59.9283928,10.7559693,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117
2021-01-02 14:05:36.106000+00:00,2021-01-02 14:13:09.264000+00:00,453,387,Studenterlunden,langs Karl Johan,59.914586,10.735453,535,Uranienborgveien,vest for Slottsparken,59.9200421,10.726634
2021-01-02 14:05:51.553000+00:00,2021-01-02 14:12:16.990000+00:00,385,456,Frognerstranda,ved Kongen Marina,59.9103558,10.7051061,534,Filipstadveien,langs busslommen,59.9102277,10.7208788
2021-01-02 14:06:12.829000+00:00,2021-01-02 14:18:02.404000+00:00,709,442,Vulkan,ved Maridalsveien,59.92251,10.75101,555,Griffenfeldts gate,ved Colletts gate,59.9337026,10.7519299
2021-01-02 14:07:01.054000+00:00,2021-01-02 14:15:11.066000+00:00,490,527,Biskop Gunnerus' gate,ved Oslo City,59.9123341,10.752292,485,Sommerfrydhagen,langs Jens Bjelkes gate,59.911453,10.776072
2021-01-02 14:09:49.417000+00:00,2021-01-02 14:14:18.758000+00:00,269,398,Ringnes Park,ved Sannergata,59.92843404417577,10.75943014633117,463,Schous plass trikkestopp,ved biblioteket,59.9207284,10.7594857
